EntryID,Participant,SignFrequencyRating(Raw),SignFrequency(ParticipantZ),ParticipantMeanFrequencyRating,ParticipantFrequencySD,Gender,ASLstatus,Age,UnknownSign,TechnicalDifficultyTrial,RepeatedTrial,ExcludedTrial
italy,1638D,1,-1.502,3.607,1.736,Female,Early,28,0,0,0,0
italy,1639D,7,1.618,4.142,1.767,Female,Early,28,0,0,0,0
italy,1692D,5,0.071,4.846,2.17,Female,Native,32,0,0,0,0
italy,1721D,,,3.272,1.467,Male,Early,24,1,0,0,0
italy,1729D,1,-1.936,4.542,1.829,Female,Native,46,0,0,0,0
italy,1738D,2,-1.071,4.075,1.937,Female,Native,22,0,0,0,0
italy,1741D,1,-1.186,3.374,2.002,Female,Early,32,0,0,0,0
italy,1742D,4,-0.493,4.891,1.808,Female,Native,55,0,0,0,0
italy,1745D,5,-0.825,5.978,1.186,Female,Early,59,0,0,0,0
italy,1746D,2,-1.266,3.924,1.52,Female,Early,55,0,0,0,0
italy,1748D,1,-1.189,3.226,1.871,Female,Early,56,0,0,0,0
italy,1751D,4,-0.048,4.104,2.18,Female,Native,51,0,0,0,0
italy,1762D,1,-1.551,4.007,1.939,Female,Native,51,0,0,0,0
italy,1773D,1,-1.844,3.733,1.482,Female,Native,57,0,0,0,0
italy,1774D,2,-1.536,4.912,1.895,Female,Native,22,0,0,0,0
jacket,0063D,1,-1.701,4.388,1.992,Female,Native,59,0,0,0,0
jacket,0064D,5,0.369,4.384,1.672,Male,Native,35,0,0,0,0
jacket,0129D,3,-0.459,3.875,1.906,Female,Native,30,0,0,0,0
jacket,0283D,7,0.787,5.481,1.93,Female,Native,37,0,0,0,0
jacket,0804D,2,-2.17,4.685,1.238,Male,Native,31,0,0,0,0
jacket,1120D,3,-0.937,4.519,1.621,Female,Native,32,0,0,0,0
jacket,1121D,3,-0.326,3.557,1.708,Male,Native,33,0,0,0,0
jacket,1193D,4,-0.512,4.729,1.424,Female,Early,31,0,0,0,0
jacket,1270D,4,0.239,3.818,0.763,Male,Early,46,0,0,0,0
jacket,1324D,2,-1.159,4.107,1.819,Male,Native,31,0,0,0,0
jacket,1545D,4,-0.04,4.068,1.69,Female,Native,20,0,0,0,0
jacket,1549D,6,1.143,4.304,1.484,Male,Native,25,0,0,0,0
jacket,1607D,3,-0.742,4.387,1.869,Male,Early,54,0,0,0,0
jacket,1619D,4,0.136,3.767,1.71,Female,Early,31,0,0,0,0
jacket,1621D,3,-1.046,4.843,1.761,Female,Early,31,0,0,0,0
jacket,1638D,7,1.615,4.083,1.806,Female,Early,28,0,0,0,0
jacket,1639D,6,1.52,3.958,1.343,Female,Early,28,0,0,0,0
jacket,1692D,7,1.243,4.668,1.875,Female,Native,32,0,0,0,0
jacket,1714D,4,-0.438,4.647,1.476,Male,Native,25,0,0,0,0
jacket,1721D,3,-0.337,3.549,1.629,Male,Early,24,0,0,0,0
jacket,1728D,4,-0.303,4.379,1.253,Male,Native,53,0,0,0,0
jacket,1729D,6,0.995,4.045,1.965,Female,Native,46,0,0,0,0
jacket,1734D,3,-1.046,4.851,1.769,Female,Native,42,0,0,0,0
jacket,1741D,6,1.183,3.651,1.986,Female,Early,33,0,0,0,0
jacket,1742D,7,0.896,5.32,1.876,Female,Native,54,0,0,0,0
jacket,1745D,4,-0.899,5.506,1.676,Female,Early,59,0,0,0,0
jacket,1746D,2,-0.821,3.389,1.691,Female,Early,55,0,0,0,0
jacket,1748D,4,0.257,3.468,2.066,Female,Early,56,0,0,0,0
jacket,1751D,3,-0.685,4.53,2.234,Female,Native,50,0,0,0,0
jacket,1752D,4,-1.109,5.688,1.521,Female,Native,42,0,0,0,0
japan,0064D,,,4.131,1.843,Male,Native,35,1,0,0,0
japan,0129D,3,-0.571,4.09,1.91,Female,Native,30,0,0,0,0
japan,0283D,3,-0.923,4.829,1.982,Female,Native,38,0,0,0,0
japan,0735D,3,-0.986,4.802,1.827,Female,Early,57,0,0,0,0
japan,0804D,3,-1.251,4.509,1.206,Male,Native,31,0,0,0,0
japan,1120D,2,-1.08,3.867,1.729,Female,Native,32,0,0,0,0
japan,1121D,2,-0.958,3.446,1.51,Male,Native,34,0,0,0,0
japan,1324D,3,-0.414,3.746,1.802,Male,Native,31,0,0,0,0
japan,1352D,3,-0.629,4.327,2.111,Female,Native,39,0,0,0,0
japan,1545D,,,3.742,1.686,Female,Native,20,1,0,0,0
japan,1607D,3,-0.91,4.591,1.749,Male,Early,55,0,0,0,0
japan,1619D,2,-1.169,3.889,1.615,Female,Early,31,0,0,0,0
japan,1621D,3,-0.915,4.534,1.676,Female,Early,31,0,0,0,0
japan,1638D,1,-1.502,3.607,1.736,Female,Early,28,0,0,0,0
japan,1639D,4,-0.08,4.142,1.767,Female,Early,28,0,0,0,0
japan,1692D,1,-1.772,4.846,2.17,Female,Native,32,0,0,0,0
japan,1721D,2,-0.867,3.272,1.467,Male,Early,24,0,0,0,0
japan,1729D,4,-0.296,4.542,1.829,Female,Native,46,0,0,0,0
japan,1738D,2,-1.071,4.075,1.937,Female,Native,22,0,0,0,0
japan,1741D,1,-1.186,3.374,2.002,Female,Early,32,0,0,0,0
japan,1742D,,,4.891,1.808,Female,Native,55,1,0,0,0
japan,1745D,6,0.019,5.978,1.186,Female,Early,59,0,0,0,0
japan,1746D,3,-0.608,3.924,1.52,Female,Early,55,0,0,0,0
japan,1748D,1,-1.189,3.226,1.871,Female,Early,56,0,0,0,0
japan,1751D,1,-1.424,4.104,2.18,Female,Native,51,0,0,0,0
japan,1762D,,,4.007,1.939,Female,Native,51,1,0,0,0
japan,1773D,3,-0.494,3.733,1.482,Female,Native,22,0,0,0,0
jealous,0063D,1,-1.701,4.388,1.992,Female,Native,59,0,0,0,0
jealous,0064D,3,-0.827,4.384,1.672,Male,Native,35,0,0,0,0
jealous,0129D,2,-0.983,3.875,1.906,Female,Native,30,0,0,0,0
jealous,0283D,4,-0.768,5.481,1.93,Female,Native,37,0,0,0,0
jealous,0804D,5,0.254,4.685,1.238,Male,Native,31,0,0,0,0
jealous,1120D,2,-1.554,4.519,1.621,Female,Native,32,0,0,0,0
jealous,1121D,3,-0.326,3.557,1.708,Male,Native,33,0,0,0,0
jealous,1193D,5,0.19,4.729,1.424,Female,Early,31,0,0,0,0
jealous,1270D,4,0.239,3.818,0.763,Male,Early,46,0,0,0,0
jealous,1324D,1,-1.709,4.107,1.819,Male,Native,31,0,0,0,0
jealous,1545D,4,-0.04,4.068,1.69,Female,Native,20,0,0,0,0
jealous,1549D,3,-0.878,4.304,1.484,Male,Native,25,0,0,0,0
jealous,1607D,4,-0.207,4.387,1.869,Male,Early,54,0,0,0,0
jealous,1619D,2,-1.033,3.767,1.71,Female,Early,31,0,0,0,0
jealous,1621D,6,0.657,4.843,1.761,Female,Early,31,0,0,0,0
jealous,1638D,3,-0.599,4.083,1.806,Female,Early,28,0,0,0,0
jealous,1639D,5,0.776,3.958,1.343,Female,Early,28,0,0,0,0
jealous,1692D,3,-0.889,4.668,1.875,Female,Native,32,0,0,0,0
jealous,1714D,5,0.239,4.647,1.476,Male,Native,25,0,0,0,0
jealous,1721D,2,-0.95,3.549,1.629,Male,Early,24,0,0,0,0
jealous,1728D,4,-0.303,4.379,1.253,Male,Native,53,0,0,0,0
jealous,1729D,3,-0.532,4.045,1.965,Female,Native,46,0,0,0,0
jealous,1734D,2,-1.612,4.851,1.769,Female,Native,42,0,0,0,0
jealous,1741D,3,-0.328,3.651,1.986,Female,Early,33,0,0,0,0
jealous,1742D,2,-1.77,5.32,1.876,Female,Native,54,0,0,0,0
jealous,1745D,6,0.295,5.506,1.676,Female,Early,59,0,0,0,0
jealous,1746D,3,-0.23,3.389,1.691,Female,Early,55,0,0,0,0
jealous,1748D,3,-0.227,3.468,2.066,Female,Early,56,0,0,0,0
jealous,1751D,4,-0.237,4.53,2.234,Female,Native,50,0,0,0,0
jealous,1752D,6,0.205,5.688,1.521,Female,Native,42,0,0,0,0
jealousy,0064D,2,-1.156,4.131,1.843,Male,Native,35,0,0,0,1
jealousy,0129D,3,-0.571,4.09,1.91,Female,Native,30,0,0,0,1
jealousy,0283D,4,-0.418,4.829,1.982,Female,Native,38,0,0,0,1
jealousy,0804D,5,0.407,4.509,1.206,Male,Native,31,0,0,0,1
jealousy,1120D,3,-0.502,3.867,1.729,Female,Native,32,0,0,0,1
jealousy,1121D,2,-0.958,3.446,1.51,Male,Native,34,0,0,0,1
jealousy,1324D,1,-1.524,3.746,1.802,Male,Native,31,0,0,0,1
jealousy,1352D,4,-0.155,4.327,2.111,Female,Native,39,0,0,0,1
jealousy,1545D,4,0.153,3.742,1.686,Female,Native,20,0,0,0,1
jealousy,1607D,4,-0.338,4.591,1.749,Male,Early,55,0,0,0,1
jealousy,1619D,4,0.069,3.889,1.615,Female,Early,31,0,0,0,1
jealousy,1621D,4,-0.318,4.534,1.676,Female,Early,31,0,0,0,1
jealousy,1638D,2,-0.926,3.607,1.736,Female,Early,28,0,0,0,1
jealousy,1639D,3,-0.646,4.142,1.767,Female,Early,28,0,0,0,1
jealousy,1692D,3,-0.85,4.846,2.17,Female,Native,32,0,0,0,1
jealousy,1721D,4,0.497,3.272,1.467,Male,Early,24,0,0,0,1
jealousy,1729D,2,-1.389,4.542,1.829,Female,Native,46,0,0,0,1
jealousy,1738D,4,-0.039,4.075,1.937,Female,Native,22,0,0,0,1
jealousy,1741D,4,0.313,3.374,2.002,Female,Early,32,0,0,0,1
jealousy,1742D,3,-1.046,4.891,1.808,Female,Native,55,0,0,0,1
jealousy,1745D,6,0.019,5.978,1.186,Female,Early,59,0,0,0,1
jealousy,1746D,4,0.05,3.924,1.52,Female,Early,55,0,0,0,1
jealousy,1748D,3,-0.121,3.226,1.871,Female,Early,56,0,0,0,1
jealousy,1751D,6,0.87,4.104,2.18,Female,Native,51,0,0,0,1
jealousy,1762D,4,-0.004,4.007,1.939,Female,Native,51,0,0,0,1
jealousy,1773D,3,-0.494,3.733,1.482,Female,Native,22,0,0,0,1
jelly,0063D,1,-1.701,4.388,1.992,Female,Native,59,0,0,0,0
jelly,0064D,,,4.384,1.672,Male,Native,35,1,0,0,0
jelly,0129D,,,3.875,1.906,Female,Native,30,1,0,0,0
jelly,0283D,2,-1.804,5.481,1.93,Female,Native,37,0,0,0,0
jelly,0804D,,,4.685,1.238,Male,Native,31,1,0,0,0
jelly,1120D,5,0.297,4.519,1.621,Female,Native,32,0,0,0,0
jelly,1121D,2,-0.912,3.557,1.708,Male,Native,33,0,0,0,0
jelly,1193D,,,4.729,1.424,Female,Early,31,1,0,0,0
jelly,1270D,,,3.818,0.763,Male,Early,46,1,0,0,0
jelly,1324D,1,-1.709,4.107,1.819,Male,Native,31,0,0,0,0
jelly,1545D,1,-1.815,4.068,1.69,Female,Native,20,0,0,0,0
jelly,1549D,4,-0.205,4.304,1.484,Male,Native,25,0,0,0,0
jelly,1607D,1,-1.812,4.387,1.869,Male,Early,54,0,0,0,0
jelly,1619D,1,-1.618,3.767,1.71,Female,Early,31,0,0,0,0
jelly,1621D,4,-0.479,4.843,1.761,Female,Early,31,0,0,0,0
jelly,1638D,6,1.061,4.083,1.806,Female,Early,28,0,0,0,0
jelly,1639D,1,-2.203,3.958,1.343,Female,Early,28,0,0,0,0
jelly,1692D,,,4.668,1.875,Female,Native,32,1,0,0,0
jelly,1714D,1,-2.471,4.647,1.476,Male,Native,25,0,0,0,0
jelly,1721D,1,-1.564,3.549,1.629,Male,Early,24,0,0,0,0
jelly,1728D,3,-1.101,4.379,1.253,Male,Native,53,0,0,0,0
jelly,1729D,1,-1.549,4.045,1.965,Female,Native,46,0,0,0,0
jelly,1734D,1,-2.177,4.851,1.769,Female,Native,42,0,0,0,0
jelly,1741D,2,-0.831,3.651,1.986,Female,Early,33,0,0,0,0
jelly,1742D,4,-0.703,5.32,1.876,Female,Native,54,0,0,0,0
jelly,1745D,7,0.892,5.506,1.676,Female,Early,59,0,0,0,0
jelly,1746D,3,-0.23,3.389,1.691,Female,Early,55,0,0,0,0
jelly,1748D,1,-1.195,3.468,2.066,Female,Early,56,0,0,0,0
jelly,1751D,2,-1.133,4.53,2.234,Female,Native,50,0,0,0,0
jelly,1752D,,,5.688,1.521,Female,Native,42,1,0,0,0
jewish,0063D,4,-0.195,4.388,1.992,Female,Native,59,0,0,0,0
jewish,0064D,1,-2.023,4.384,1.672,Male,Native,35,0,0,0,0
jewish,0129D,3,-0.459,3.875,1.906,Female,Native,30,0,0,0,0
jewish,0283D,7,0.787,5.481,1.93,Female,Native,37,0,0,0,0
jewish,0804D,5,0.254,4.685,1.238,Male,Native,31,0,0,0,0
jewish,1120D,5,0.297,4.519,1.621,Female,Native,32,0,0,0,0
jewish,1121D,1,-1.497,3.557,1.708,Male,Native,33,0,0,0,0
jewish,1193D,2,-1.916,4.729,1.424,Female,Early,31,0,0,0,0
jewish,1270D,4,0.239,3.818,0.763,Male,Early,46,0,0,0,0
jewish,1324D,4,-0.059,4.107,1.819,Male,Native,31,0,0,0,0
jewish,1545D,7,1.735,4.068,1.69,Female,Native,20,0,0,0,0
jewish,1549D,3,-0.878,4.304,1.484,Male,Native,25,0,0,0,0
jewish,1607D,4,-0.207,4.387,1.869,Male,Early,54,0,0,0,0
jewish,1619D,3,-0.448,3.767,1.71,Female,Early,31,0,0,0,0
jewish,1621D,3,-1.046,4.843,1.761,Female,Early,31,0,0,0,0
jewish,1638D,2,-1.153,4.083,1.806,Female,Early,28,0,0,0,0
jewish,1639D,3,-0.714,3.958,1.343,Female,Early,28,0,0,0,0
jewish,1692D,1,-1.956,4.668,1.875,Female,Native,32,0,0,0,0
jewish,1714D,3,-1.116,4.647,1.476,Male,Native,25,0,0,0,0
jewish,1721D,1,-1.564,3.549,1.629,Male,Early,24,0,0,0,0
jewish,1728D,3,-1.101,4.379,1.253,Male,Native,53,0,0,0,0
jewish,1729D,2,-1.04,4.045,1.965,Female,Native,46,0,0,0,0
jewish,1734D,5,0.084,4.851,1.769,Female,Native,42,0,0,0,0
jewish,1741D,1,-1.334,3.651,1.986,Female,Early,33,0,0,0,0
jewish,1742D,2,-1.77,5.32,1.876,Female,Native,54,0,0,0,0
jewish,1745D,3,-1.495,5.506,1.676,Female,Early,59,0,0,0,0
jewish,1746D,4,0.361,3.389,1.691,Female,Early,55,0,0,0,0
jewish,1748D,2,-0.711,3.468,2.066,Female,Early,56,0,0,0,0
jewish,1751D,6,0.658,4.53,2.234,Female,Native,50,0,0,0,0
jewish,1752D,4,-1.109,5.688,1.521,Female,Native,42,0,0,0,0
jigsaw_puzzle,0063D,5,0.307,4.388,1.992,Female,Native,59,0,0,0,0
jigsaw_puzzle,0064D,1,-2.023,4.384,1.672,Male,Native,35,0,0,0,0
jigsaw_puzzle,0129D,1,-1.508,3.875,1.906,Female,Native,30,0,0,0,0
jigsaw_puzzle,0283D,1,-2.322,5.481,1.93,Female,Native,37,0,0,0,0
jigsaw_puzzle,0804D,3,-1.362,4.685,1.238,Male,Native,31,0,0,0,0
jigsaw_puzzle,1120D,2,-1.554,4.519,1.621,Female,Native,32,0,0,0,0
jigsaw_puzzle,1121D,1,-1.497,3.557,1.708,Male,Native,33,0,0,0,0
jigsaw_puzzle,1193D,3,-1.214,4.729,1.424,Female,Early,31,0,0,0,0
jigsaw_puzzle,1270D,1,-3.693,3.818,0.763,Male,Early,46,0,0,0,0
jigsaw_puzzle,1324D,1,-1.709,4.107,1.819,Male,Native,31,0,0,0,0
jigsaw_puzzle,1545D,3,-0.632,4.068,1.69,Female,Native,20,0,0,0,0
jigsaw_puzzle,1549D,3,-0.878,4.304,1.484,Male,Native,25,0,0,0,0
jigsaw_puzzle,1607D,1,-1.812,4.387,1.869,Male,Early,54,0,0,0,0
jigsaw_puzzle,1619D,4,0.136,3.767,1.71,Female,Early,31,0,0,0,0
jigsaw_puzzle,1621D,4,-0.479,4.843,1.761,Female,Early,31,0,0,0,0
jigsaw_puzzle,1638D,7,1.615,4.083,1.806,Female,Early,28,0,0,0,0
jigsaw_puzzle,1639D,3,-0.714,3.958,1.343,Female,Early,28,0,0,0,0
jigsaw_puzzle,1692D,4,-0.356,4.668,1.875,Female,Native,32,0,0,0,0
jigsaw_puzzle,1714D,5,0.239,4.647,1.476,Male,Native,25,0,0,0,0
jigsaw_puzzle,1721D,3,-0.337,3.549,1.629,Male,Early,24,0,0,0,0
jigsaw_puzzle,1728D,4,-0.303,4.379,1.253,Male,Native,53,0,0,0,0
jigsaw_puzzle,1729D,4,-0.023,4.045,1.965,Female,Native,46,0,0,0,0
jigsaw_puzzle,1734D,4,-0.481,4.851,1.769,Female,Native,42,0,0,0,0
jigsaw_puzzle,1741D,3,-0.328,3.651,1.986,Female,Early,33,0,0,0,0
jigsaw_puzzle,1742D,5,-0.17,5.32,1.876,Female,Native,54,0,0,0,0
jigsaw_puzzle,1745D,4,-0.899,5.506,1.676,Female,Early,59,0,0,0,0
jigsaw_puzzle,1746D,1,-1.413,3.389,1.691,Female,Early,55,0,0,0,0
jigsaw_puzzle,1748D,1,-1.195,3.468,2.066,Female,Early,56,0,0,0,0
jigsaw_puzzle,1751D,1,-1.58,4.53,2.234,Female,Native,50,0,0,0,0
jigsaw_puzzle,1752D,7,0.863,5.688,1.521,Female,Native,42,0,0,0,0
judge,0064D,4,-0.353,4.583,1.652,Male,Native,35,0,0,0,0
judge,0129D,3,-0.727,4.226,1.687,Female,Native,29,0,0,0,0
judge,0283D,4,-0.298,4.537,1.802,Female,Native,37,0,0,0,0
judge,0646D,6,-0.286,6.282,0.986,Male,Early,37,0,0,0,0
judge,1120D,2,-1.318,4.243,1.701,Female,Native,32,0,0,0,0
judge,1121D,4,-0.009,4.015,1.793,Male,Native,33,0,0,0,0
judge,1124D,4,-0.262,4.45,1.717,Female,Native,28,0,0,0,0
judge,1180D,5,-0.088,5.157,1.79,Female,Early,30,0,0,0,0
judge,1193D,4,-0.644,4.883,1.371,Female,Early,31,0,0,0,0
judge,1324D,4,0.217,3.599,1.854,Male,Native,31,0,0,0,0
judge,1619D,1,-1.357,3.183,1.609,Female,Early,30,0,0,0,0
judge,1621D,4,-0.499,4.899,1.8,Female,Early,31,0,0,0,0
judge,1625D,5,0.027,4.949,1.844,Female,Native,28,0,0,0,0
judge,1626D,5,-0.757,6.007,1.33,Male,Early,30,0,0,0,0
judge,1631D,5,0.322,4.436,1.751,Female,Early,28,0,0,0,0
judge,1636D,3,-1.023,4.83,1.789,Male,Native,27,0,0,0,0
judge,1638D,4,-0.09,4.159,1.766,Female,Early,27,0,0,0,0
judge,1639D,3,-0.811,4.019,1.257,Female,Early,28,0,0,0,0
judge,1692D,4,-0.762,5.253,1.645,Female,Native,32,0,0,0,0
judge,1714D,5,0.291,4.567,1.489,Male,Native,24,0,0,0,0
judge,1721D,3,-0.687,3.954,1.389,Male,Early,24,0,0,0,0
judge,1725D,4,-0.164,4.21,1.281,Male,Early,24,0,0,0,0
judge,1728D,6,0.068,5.919,1.193,Male,Native,52,0,0,0,0
judge,1729D,5,-0.238,5.377,1.583,Female,Native,45,0,0,0,0
judge,1734D,4,-0.412,4.743,1.806,Female,Native,42,0,0,0,0
juggle,0064D,1,-1.699,4.131,1.843,Male,Native,35,0,0,0,0
juggle,0129D,1,-1.618,4.09,1.91,Female,Native,30,0,0,0,0
juggle,0283D,4,-0.418,4.829,1.982,Female,Native,38,0,0,0,0
juggle,0735D,4,-0.439,4.802,1.827,Female,Early,57,0,0,0,0
juggle,0804D,3,-1.251,4.509,1.206,Male,Native,31,0,0,0,0
juggle,1120D,1,-1.659,3.867,1.729,Female,Native,32,0,0,0,0
juggle,1121D,1,-1.62,3.446,1.51,Male,Native,34,0,0,0,0
juggle,1324D,1,-1.524,3.746,1.802,Male,Native,31,0,0,0,0
juggle,1352D,1,-1.576,4.327,2.111,Female,Native,39,0,0,0,0
juggle,1545D,1,-1.626,3.742,1.686,Female,Native,20,0,0,0,0
juggle,1607D,1,-2.053,4.591,1.749,Male,Early,55,0,0,0,0
juggle,1619D,1,-1.788,3.889,1.615,Female,Early,31,0,0,0,0
juggle,1621D,2,-1.512,4.534,1.676,Female,Early,31,0,0,0,0
juggle,1638D,1,-1.502,3.607,1.736,Female,Early,28,0,0,0,0
juggle,1639D,2,-1.212,4.142,1.767,Female,Early,28,0,0,0,0
juggle,1692D,1,-1.772,4.846,2.17,Female,Native,32,0,0,0,0
juggle,1721D,1,-1.549,3.272,1.467,Male,Early,24,0,0,0,0
juggle,1729D,4,-0.296,4.542,1.829,Female,Native,46,0,0,0,0
juggle,1738D,1,-1.588,4.075,1.937,Female,Native,22,0,0,0,0
juggle,1741D,1,-1.186,3.374,2.002,Female,Early,32,0,0,0,0
juggle,1742D,3,-1.046,4.891,1.808,Female,Native,55,0,0,0,0
juggle,1745D,5,-0.825,5.978,1.186,Female,Early,59,0,0,0,0
juggle,1746D,2,-1.266,3.924,1.52,Female,Early,55,0,0,0,0
juggle,1748D,1,-1.189,3.226,1.871,Female,Early,56,0,0,0,0
juggle,1751D,1,-1.424,4.104,2.18,Female,Native,51,0,0,0,0
juggle,1762D,1,-1.551,4.007,1.939,Female,Native,51,0,0,0,0
juggle,1773D,2,-1.169,3.733,1.482,Female,Native,22,0,0,0,0
jump,0063D,1,-1.701,4.388,1.992,Female,Native,59,0,0,0,0
jump,0064D,3,-0.827,4.384,1.672,Male,Native,35,0,0,0,0
jump,0129D,3,-0.459,3.875,1.906,Female,Native,30,0,0,0,0
jump,0283D,6,0.269,5.481,1.93,Female,Native,37,0,0,0,0
jump,0804D,4,-0.554,4.685,1.238,Male,Native,31,0,0,0,0
jump,1120D,5,0.297,4.519,1.621,Female,Native,32,0,0,0,0
jump,1121D,3,-0.326,3.557,1.708,Male,Native,33,0,0,0,0
jump,1193D,4,-0.512,4.729,1.424,Female,Early,31,0,0,0,0
jump,1270D,4,0.239,3.818,0.763,Male,Early,46,0,0,0,0
jump,1324D,4,-0.059,4.107,1.819,Male,Native,31,0,0,0,0
jump,1545D,3,-0.632,4.068,1.69,Female,Native,20,0,0,0,0
jump,1549D,4,-0.205,4.304,1.484,Male,Native,25,0,0,0,0
jump,1607D,2,-1.277,4.387,1.869,Male,Early,54,0,0,0,0
jump,1619D,7,1.891,3.767,1.71,Female,Early,31,0,0,0,0
jump,1621D,4,-0.479,4.843,1.761,Female,Early,31,0,0,0,0
jump,1638D,5,0.508,4.083,1.806,Female,Early,28,0,0,0,0
jump,1639D,5,0.776,3.958,1.343,Female,Early,28,0,0,0,0
jump,1692D,4,-0.356,4.668,1.875,Female,Native,32,0,0,0,0
jump,1714D,4,-0.438,4.647,1.476,Male,Native,25,0,0,0,0
jump,1721D,2,-0.95,3.549,1.629,Male,Early,24,0,0,0,0
jump,1728D,3,-1.101,4.379,1.253,Male,Native,53,0,0,0,0
jump,1729D,3,-0.532,4.045,1.965,Female,Native,46,0,0,0,0
jump,1734D,4,-0.481,4.851,1.769,Female,Native,42,0,0,0,0
jump,1741D,3,-0.328,3.651,1.986,Female,Early,33,0,0,0,0
jump,1742D,5,-0.17,5.32,1.876,Female,Native,54,0,0,0,0
jump,1745D,7,0.892,5.506,1.676,Female,Early,59,0,0,0,0
jump,1746D,2,-0.821,3.389,1.691,Female,Early,55,0,0,0,0
jump,1748D,1,-1.195,3.468,2.066,Female,Early,56,0,0,0,0
jump,1751D,6,0.658,4.53,2.234,Female,Native,50,0,0,0,0
jump,1752D,,,5.688,1.521,Female,Native,42,1,0,0,0
kangaroo,0064D,1,-1.699,4.131,1.843,Male,Native,35,0,0,0,0
kangaroo,0129D,1,-1.618,4.09,1.91,Female,Native,30,0,0,0,0
kangaroo,0283D,3,-0.923,4.829,1.982,Female,Native,38,0,0,0,0
kangaroo,0804D,2,-2.081,4.509,1.206,Male,Native,31,0,0,0,0
kangaroo,1120D,2,-1.08,3.867,1.729,Female,Native,32,0,0,0,0
kangaroo,1121D,,,3.446,1.51,Male,Native,34,1,0,0,0
kangaroo,1324D,1,-1.524,3.746,1.802,Male,Native,31,0,0,0,0
kangaroo,1352D,1,-1.576,4.327,2.111,Female,Native,39,0,0,0,0
kangaroo,1545D,1,-1.626,3.742,1.686,Female,Native,20,0,0,0,0
kangaroo,1607D,1,-2.053,4.591,1.749,Male,Early,55,0,0,0,0
kangaroo,1619D,3,-0.55,3.889,1.615,Female,Early,31,0,0,0,0
kangaroo,1621D,1,-2.108,4.534,1.676,Female,Early,31,0,0,0,0
kangaroo,1638D,1,-1.502,3.607,1.736,Female,Early,28,0,0,0,0
kangaroo,1639D,1,-1.778,4.142,1.767,Female,Early,28,0,0,0,0
kangaroo,1692D,7,0.993,4.846,2.17,Female,Native,32,0,0,0,0
kangaroo,1721D,2,-0.867,3.272,1.467,Male,Early,24,0,0,0,0
kangaroo,1729D,3,-0.843,4.542,1.829,Female,Native,46,0,0,0,0
kangaroo,1738D,1,-1.588,4.075,1.937,Female,Native,22,0,0,0,0
kangaroo,1741D,1,-1.186,3.374,2.002,Female,Early,32,0,0,0,0
kangaroo,1742D,4,-0.493,4.891,1.808,Female,Native,55,0,0,0,0
kangaroo,1745D,4,-1.668,5.978,1.186,Female,Early,59,0,0,0,0
kangaroo,1746D,2,-1.266,3.924,1.52,Female,Early,55,0,0,0,0
kangaroo,1748D,1,-1.189,3.226,1.871,Female,Early,56,0,0,0,0
kangaroo,1751D,,,4.104,2.18,Female,Native,51,1,0,0,0
kangaroo,1762D,1,-1.551,4.007,1.939,Female,Native,51,0,0,0,0
kangaroo,1773D,2,-1.169,3.733,1.482,Female,Native,22,0,0,0,0
key,0064D,6,0.858,4.583,1.652,Male,Native,35,0,0,0,0
key,0129D,7,1.644,4.226,1.687,Female,Native,29,0,0,0,0
key,0283D,2,-1.408,4.537,1.802,Female,Native,37,0,0,0,0
key,0646D,7,0.729,6.282,0.986,Male,Early,37,0,0,0,0
key,1120D,2,-1.318,4.243,1.701,Female,Native,32,0,0,0,0
key,1121D,6,1.107,4.015,1.793,Male,Native,33,0,0,0,0
key,1124D,4,-0.262,4.45,1.717,Female,Native,28,0,0,0,0
key,1180D,6,0.471,5.157,1.79,Female,Early,30,0,0,0,0
key,1193D,6,0.814,4.883,1.371,Female,Early,31,0,0,0,0
key,1324D,2,-0.862,3.599,1.854,Male,Native,31,0,0,0,0
key,1619D,3,-0.114,3.183,1.609,Female,Early,30,0,0,0,0
key,1621D,7,1.167,4.899,1.8,Female,Early,31,0,0,0,0
key,1625D,5,0.027,4.949,1.844,Female,Native,28,0,0,0,0
key,1626D,7,0.746,6.007,1.33,Male,Early,30,0,0,0,0
key,1631D,3,-0.82,4.436,1.751,Female,Early,28,0,0,0,0
key,1636D,2,-1.582,4.83,1.789,Male,Native,27,0,0,0,0
key,1638D,3,-0.656,4.159,1.766,Female,Early,27,0,0,0,0
key,1639D,4,-0.015,4.019,1.257,Female,Early,28,0,0,0,0
key,1692D,7,1.062,5.253,1.645,Female,Native,32,0,0,0,0
key,1714D,3,-1.052,4.567,1.489,Male,Native,24,0,0,0,0
key,1721D,4,0.033,3.954,1.389,Male,Early,24,0,0,0,0
key,1725D,5,0.617,4.21,1.281,Male,Early,24,0,0,0,0
key,1728D,7,0.907,5.919,1.193,Male,Native,52,0,0,0,0
key,1729D,7,1.025,5.377,1.583,Female,Native,45,0,0,0,0
key,1734D,3,-0.965,4.743,1.806,Female,Native,42,0,0,0,0
keyboard,0064D,4,-0.353,4.583,1.652,Male,Native,35,0,0,0,0
keyboard,0129D,4,-0.134,4.226,1.687,Female,Native,29,0,0,0,0
keyboard,0283D,3,-0.853,4.537,1.802,Female,Native,37,0,0,0,0
keyboard,0646D,4,-2.315,6.282,0.986,Male,Early,37,0,0,0,0
keyboard,1120D,2,-1.318,4.243,1.701,Female,Native,32,0,0,0,0
